IK_INTERN,BEZ_KASSE,IK_AUFN_KASSE,VK_NUMMER,GBO
107401727,IKK Freiburg/SVA,108001963,57301,1
107401807,IKK L”rrach/SVA,108001963,57302,1
107501784,IKK Rottweil-Tuttlin/SVA,108001963,58304,1
107501864,IKK Westlicher Boden/SVA,108001963,58303,1
107501900,IKK Hochrhein/SVA,108001963,58301,1
107501955,IKK Schwarzwald-Baar/SVA,108001963,58302,1
107601843,IKK Ortenau/SVA,108001963,59303,1
100602348,IKK Neuruppin,100602360,79302,1
100602359,IKK Potsdam,100602360,79303,1
100602360,IKK Brandenburg u.Ber/GG,,79305,1
100702327,IKK Cottbus,100602360,80301,1
100802339,IKK Frankf./Od.,100602360,81301,1
101002970,numIKK,103500693,85303,1
101003005,numIKK,101002970,85333,1
101300130,IKK-Direkt,101575519,01311,1
101302655,IKK-Direkt/Ost,101300130,99307,1
101500154,IKK classic HV Hambur/GG,107202793,02301,1
101900443,IKK Helmstedt,101003005,07306,1
102100389,IKK Celle und Harburg-La,101003005,09301,1
102100540,IKK Weserbergland,103500693,09303,1
102700557,IKK Rotenburg,103500693,15301,1
103500693,IKK classic/GG,107202793,18333,1
103500706,IKK classic/GG,107202793,18333,1
103500740,IKK Bochum,103501068,18301,1
103500784,IKK Westfalen-Mitte/GG,103500693,18302,1
103500819,IKK Hagen,103501068,18304,1
103500820,IKK Hamm,103501068,18305,1
103500842,IKK Herne,103501068,18307,1
103500864,IKK S?dwestfalen/GG,103500693,18308,1
103500886,IKK Soest-Lippstad,103501068,18303,1
103500900,IKK L?denscheid,103501046,18309,1
103500944,IKK Hochsauerland,103501046,18310,1
103500999,IKK Siegen,103501046,18311,1
103501013,IKK Unna,103501068,18315,1
103501024,IKK Ennepe-Ruhr,103501068,18314,1
103501046,IKK S?dwestfalen/GG,103500693,18308,1
103501068,IKK Westfalen-Mitte/GG,103500693,18302,1
108737519,BKK N?rnberger HERZO,102122660,66533,1
108737520,BKK HYPOVEREINSB.HERZOG,108428980,66535,1
108737531,BKK TEKADE-FGF HERZOG,108738122,66534,1
108737553,BAVARIA BKK / HERZO,108729553,66538,1
108737586,Siemens BKK  Netz-HERZO,108433248,66531,1
108737597,BAVARIA BKK,109139926,99508,1
108737644,BKK BMW N.HERZOGenaurach,109034270,66520,1
108737677,Energie BKK Netz PNN,102129930,66561,1
108737724,Schwenninger BKK HERZOG,107536262,66567,1
108737746,BKK Allianz HERZO,108432429,66523,1
108737882,BKK Deutsche Bank HERZOG,104224634,66564,1
108737962,BKK ESSANELLE Netz HERZO,109139915,66516,1
108738064,neue Netz BKK HERZOG,108035451,66568,1
108738111,BKK Faber-Castell N.-PNN,109033393,66507,1
108738122,mhplus BKK Netz HERZOG,108035612,66565,1
108738144,mhplus BKK Netz PNN,108035612,66576,1
108738199,SBK Netz ZIF,108433248,66532,1
108738202,BKK ESSANELLE N. ZIF,109139915,66529,1
108738213,N?rnberger BKK Netz ZIF,102122660,66539,1
108738224,BKK AKS Netz ZIF,109129662,66542,1
108738235,BKK TEKADE-FGF Netz ZIF,108738257,66525,1
108738257,mhplus BKK Netz ZIF,108035612,66569,1
108738268,BKK Faber-Castell ZIF,109033393,66537,1
108738279,BKK Faber-Castell HERZO,109033393,66536,1
108738510,BKK AKS Netz HERZO,109129662,66541,1
108738521,Energie BKK Netz HERZOG,102129930,66566,1
108738532,Energie BKK Netz ZIF,102129930,66570,1
108738543,BKK AKS Netz PNN,109129662,66540,1
106405002,KN Knappschaft/BEG,,18701,1
106505003,KN Knappschaft/BEG,,18701,1
106905007,KN Knappschaft/BEG,,18701,1
107405004,KN Knappschaft/BEG,,18701,1
107705007,KN Knappschaft-Ost/BEG,103505006,99701,1
107805008,KN Knappschaft/BEG,,18701,1
108005002,KN Knappschaft/BEG,,18701,1
108405006,KN Knappschaft/BEG,,18701,1
109305007,KN Knappschaft/BEG,,18701,1
109505009,KN Knappschaft/BEG,,18701,1
109705001,KN Knappschaft/BEG,,18701,1
109905003,KN Knappschaft/BEG,,18701,1
109990508,KN Knappschaft-Ost/BEG,103505006,99701,1
100105006,KN Knappschaft-Ost/GG,103505006,99701,1
100705002,KN Knappschaft-Ost/GG,103505006,99701,1
101005007,KN Knappschaft-Ost/GG,103505006,99701,1
101305000,KN Knappschaft/GG,,18701,1
101505002,KN Knappschaft/GG,,18701,1
102105000,KN Knappschaft/GG,,18701,1
103105002,KN Knappschaft/GG,,18701,1
103505006,KN Knappschaft/GG,,18701,1
104405007,KN Knappschaft/GG,,18701,1
105505001,KN Knappschaft/GG,,18701,1
106005008,KN Knappschaft-Ost/GG,103505006,99701,1
106205000,KN Knappschaft/GG,,18701,1
106305001,KN Knappschaft/GG,,18701,1
106405002,KN Knappschaft/GG,,18701,1
106505003,KN Knappschaft/GG,,18701,1
106905007,KN Knappschaft/GG,,18701,1
107405004,KN Knappschaft/GG,,18701,1
107705007,KN Knappschaft-Ost/GG,103505006,99701,1
107702776,IKK Sachsen/SVA,107202793,94301,1
107702787,IKK Vogtland/SVA,107702776,94302,1
107801878,IKK Bodensee-Obersch/SVA,108001963,62305,1
107801890,IKK Reutlingen-Tuebi/SVA,108001963,62301,1
107801947,IKK Ulm/SVA,108001963,62306,1
107902723,IKK classic/SVA,,95301,1
107902734,IKK Mittelsachsen/SVA,107202793,95304,1
107902745,IKK G”rlitz/SVA,107202793,95303,1
107902756,IKK Bautzen/SVA,107202793,95305,1
107902767,IKK Dresden/SVA,107202793,95302,1
108001667,IKK Aalen/SVA,108001963,61307,1
108001689,IKK B”blingen-Leonbe/SVA,108001963,61309,1
108001714,IKK Esslingen/SVA,108001963,61301,1
108001747,IKK G”ppingen/SVA,108001963,61302,1
108001769,IKK Heidenheim/SVA,108001963,61308,1
108001770,IKK Heilbronn/SVA,108001963,61303,1
108001816,IKK Ludwigsburg/SVA,108001929,61304,1
108001838,IKK N?rtingen/SVA,108001963,61314,1
108001883,IKK Rems-Murr/SVA,108001963,61311,1
108001918,IKK Schwaebisch Gmue/SVA,108001963,61310,1
108001929,IKK Stuttgart-Ludwig/SVA,108001963,61305,1
108001930,IKK Main-Tauber/SVA,108001963,61315,1
108001963,IKK classic/SVA,107202793,61320,1
108001974,IKK Baden-W?rttember/SVA,108001963,61316,1
108202717,IKK Sachsen/SVA,107202793,96301,1
108303526,Vereinigte IKK/SVA,103500693,71301,1
108402081,IKK M?nchen,108403516,63301,1
108403516,IKK Oberbayern/SVA,108303526,63305,1
108502048,IKK Eichst„tt,108403516,64303,1
103501080,BIG direkt gesund/GG,,18306,1
103501091,BIG Gesundheit Ost/GG,103501080,99306,1
103700719,IKK Beckum-Warend.,103701071,19301,1
103700720,IKK Ostwestfalen-Lipp/GG,103500693,19302,1
103700731,IKK Borken-Bocholt,103701071,19303,1
103700753,IKK Bottrop,103701071,19304,1
103700764,IKK M?nsterland/GG,103500693,19307,1
103700775,IKK Detmold,103701059,19308,1
103700797,IKK Gelsenkirchen,103701071,19310,1
103700800,IKK G?tersloh,103701059,19312,1
103700833,IKK Herford,103701059,19314,1
103700855,IKK H”xter,103701059,19315,1
103700877,IKK Lemgo,103701059,19305,1
103700899,IKK L?bbecke,103701059,19316,1
103700924,IKK Minden,103701059,19318,1
103700935,IKK M?nster,103701071,19319,1
103700957,IKK Paderborn,103701059,19320,1
103700968,IKK Recklinghausen,103701071,19321,1
103700979,IKK Ahaus,103701071,19309,1
103700980,IKK Steinfurt,103701071,19322,1
103701004,IKK Tecklenburg,103701071,19323,1
103701059,IKK Ostwestfalen-Lipp/GG,103500693,19302,1
103701071,IKK M?nsterland/GG,103500693,19307,1
104001441,IKK Nordrhein/GG,103500693,27310,1
104101113,IKK Nordrhein RD Aach/GG,104001441,21301,1
104101146,IKK Nordrhein RD D?re/GG,104101113,21302,1
104201158,IKK Nordrhein RD D?ss/GG,104001441,24301,1
104201249,IKK Nordrhein RD Mett/GG,104201158,24303,1
104401161,IKK Nordrhein RD Duis/GG,104401412,25301,1
108738565,BKK Schwestern.Netz ZiF,108433099,66545,1
108738598,BKK Schweste.Netz HERZO,108433099,66544,1
108738601,BKK Schwestern. Netz PNN,108433099,66543,1
108738907,BKK AKZO Nobel Netz-ZiF,108833355,66551,1
108738918,BKK AKZO Nobel N.-HERZOG,108833355,66552,1
108738929,Audi BKK Netz HERZOG,108534160,66555,1
108739327,Schwenninger BKK N. ZIF,107536262,66571,1
108739394,BKK Allianz Netz GNE,,66559,1
108739441,BKK Provita Netz ZiF,108729018,66554,1
108739452,Hypo Vereinsbank BKK ZiF,108428980,66527,1
108739474,BAVARIA BKK Netz ZIF,108729553,66557,1
108739599,BKK N-ERGIE Netz ZIF,108723249,66556,1
108739602,BKK N-ERGIE Netz HERZO,108723249,66519,1
108739668,neue BKK Netz ZIF,108035451,66572,1
108739680,BKK f?r Heilberufe PNN,104628222,66583,1
108739691,BKK f?r HeilberufeHERZOG,104628222,66546,1
108739715,BKK f?r Heilberufe ZIF,104628222,66547,1
108739806,BKK Mobil Oil N. HERZOG,101520078,66582,1
108739828,BKK Junghans+Partner PNN,108734903,66579,1
108739839,BKK Junghans+Part.HERZOG,108738064,66580,1
108739840,BKK Junghans+Partner ZIF,108739668,66581,1
108791004,AXA BKK Netz ZiF,104628142,66586,1
108791059,BKK Mobil Oil PNN,101520078,66585,1
108791060,BKK Mobil Oil ZiF,101520078,66584,1
108791151,BKK Allianz Netz ZiF,108432429,66587,1
108791173,BKK Rheinland Netz ZiF,104624411,66588,1
108791219,BKK DEMAG KRAUSS-M.HERZO,104424794,66589,1
108791220,BKK DEMAG K-M ZiF,104424794,66590,1
107805008,KN Knappschaft/GG,,18701,1
108005002,KN Knappschaft/GG,,18701,1
108405006,KN Knappschaft/GG,,18701,1
109305007,KN Knappschaft/GG,,18701,1
109505009,KN Knappschaft/GG,,18701,1
109705001,KN Knappschaft/GG,,18701,1
109905003,KN Knappschaft/GG,,18701,1
109990508,KN Knappschaft-Ost/GG,103505006,99701,1
100105006,KN Knappschaft-Ost/RHS,103505006,99701,1
100705002,KN Knappschaft-Ost/RHS,103505006,99701,1
101005007,KN Knappschaft-Ost/RHS,103505006,99701,1
101305000,KN Knappschaft/RHS,,18701,1
101505002,KN Knappschaft/RHS,,18701,1
102105000,KN Knappschaft/RHS,,18701,1
103105002,KN Knappschaft/RHS,,18701,1
103505006,KN Knappschaft/RHS,,18701,1
104405007,KN Knappschaft/RHS,,18701,1
105505001,KN Knappschaft/RHS,,18701,1
106005008,KN Knappschaft-Ost/RHS,103505006,99701,1
106205000,KN Knappschaft/RHS,,18701,1
106305001,KN Knappschaft/RHS,,18701,1
106405002,KN Knappschaft/RHS,,18701,1
106505003,KN Knappschaft/RHS,,18701,1
106905007,KN Knappschaft/RHS,,18701,1
107405004,KN Knappschaft/RHS,,18701,1
107705007,KN Knappschaft-Ost/RHS,103505006,99701,1
107805008,KN Knappschaft/RHS,,18701,1
108005002,KN Knappschaft/RHS,,18701,1
108405006,KN Knappschaft/RHS,,18701,1
109305007,KN Knappschaft/RHS,,18701,1
109505009,KN Knappschaft/RHS,,18701,1
109705001,KN Knappschaft/RHS,,18701,1
108502071,IKK Ingolstadt,108403516,64301,1
108502106,IKK Neuburg,108403516,64302,1
108602038,IKK Franken/SVA,108303526,66305,1
108602061,IKK Hof Saale,108703508,65302,1
108702051,IKK Franken/SVA,108303526,66305,1
108702120,IKK Nbg-F?rth,108703508,66301,1
108702142,IKK Mfr.-S?d,108703508,66302,1
108702175,IKK Erl-Ba-Fo,108703508,66304,1
108703508,IKK Franken/SVA,108303526,66305,1
108802165,IKK W?rzburg,108703508,67301,1
108902019,IKK Amberg,108902199,68303,1
108902111,IKK Neumarkt,108902199,68301,1
108902133,IKK Regensburg,108902199,68302,1
108902155,IKK Schwandorf,108902199,68304,1
108902199,IKK Oberpfalz/Nied/SVA,108303526,68305,1
109102024,IKK Schwaben/SVA,108303526,70303,1
109102091,IKK Schwaben/SVA,108303526,70303,1
109102182,IKK Schwaben/SVA,108303526,70303,1
109303301,IKK S?dwest/SVA,,73310,1
109500275,IKK Friseure/Gastg/SVA,109500297,72301,1
109500297,IKK Brandenburg u.Be/SVA,100602360,72302,1
109702235,IKK Brandenburg u.Be/SVA,100602360,72302,1
109702246,IKK Brandenburg u.Be/SVA,100602360,72302,1
100202527,IKK Mecklenburg-Vorp/BVG,101300129,78301,1
100202549,IKK Mecklenburg-Vorp/BVG,101300129,78301,1
100302539,IKK Mecklenburg-Vorp/BVG,101300129,78301,1
100402518,IKK Mecklenburg-Vorp/BVG,101300129,78301,1
100602315,IKK Brandenburg,100602360,79301,1
100602348,IKK Neuruppin,100602360,79302,1
104401207,IKK Nordrhein RD Klev/GG,104001441,25306,1
104401252,IKK Nordrhein RD Klev/GG,104001441,25306,1
104401412,IKK Nordrhein RD Klev/GG,104001441,25306,1
104501173,IKK RD Ruhr/GG,104001441,31301,1
104501264,IKK Nordrhein RD M?lh/GG,104501435,31304,1
104501286,IKK RD Ruhr/GG,104001441,31301,1
104501435,IKK RD Ruhr/GG,104001441,31301,1
104601129,IKK Nordrhein RD Berg/GG,104001441,27308,1
104601130,IKK Nordrhein RD Bonn/GG,104001441,27301,1
104601185,IKK Euskirchen,104101146,27304,1
104601210,IKK Nordrhein RD Koel/GG,104001441,27306,1
104601301,IKK Nordrhein RD Koel/GG,104001441,27306,1
104601403,IKK Nordrhein RD Koel/GG,104001441,27306,1
104801198,IKK Nordrhein RD Nied/GG,104001441,28302,1
104801223,IKK Nordrhein RD Nied/GG,104001441,28302,1
104801234,IKK Nordrhein RD Nied/GG,104001441,28302,1
104801427,IKK Nordrhein RD Nied/GG,104001441,28302,1
104901291,IKK Nordrhein RD Berg/GG,104001441,27308,1
104901315,IKK Nordrhein RD Soli/GG,104601129,37303,1
104901326,IKK Nordrhein RD Wupp/GG,104601129,37301,1
105201516,IKK Suedhessen/GG,105801603,39301,1
105301540,IKK Frankfurt,105301584,40301,1
105301584,IKK Rhein-Main/GG,105801603,40304,1
105401530,IKK f?rNord-und Mitte/GG,105801603,41301,1
105801590,IKK Rhein-Main,105301584,45301,1
105801603,IKK Hessen/GG,108001963,45302,1
106201379,IKK S?dwest-Plus/GG,109303301,48301,1
106301336,IKK Ahrweiler/GG,106201379,47301,1
106301358,IKK Rheinland-Pfalz N/GG,106201379,47302,1
108791231,BKK DEMAG K-M PNN,104424794,66591,1
108791399,Bertelsmann BKK Netz ZiF,103725342,66593,1
108791776,Autoclub BKK Netz HERZO,108491740,66596,1
108791787,Autoclub BKK Netz PNN,108491740,66595,1
108791798,Autoclub BKK Netz ZiF,108491740,66597,1
108791867,BKK Gildem.Seidens.HERZO,103724272,66594,1
108791889,BKK 24 Netz ZiF,102122660,66599,1
108791936,BKK 24 Netz PNN,102122660,66598,1
108821362,BKK FAG Kugelfischer Ost,,99447,1
108823455,SKD BKK,108833505,99445,1
108828370,SKD BKK,,67412,1
108828757,BKK Mainfranken,109939003,67408,1
108828768,BKK Mainfranken,109939003,67408,1
108831386,BKK KBA Ost,108833674,99561,1
108832946,BKK DUEKER KARLSTADT,108833505,67405,1
108833355,BKK AKZO NOBEL -BAYERN-,,67411,1
108833505,SKD BKK,,67412,1
108833516,BKK Mainfranken,109939003,67408,1
108833561,BKK PWA,108533385,67403,1
108833674,Koenig & Bauer BKK,,67407,1
108836600,BKK FTE,102122795,67406,1
108837428,BKK FTE - OST,102136735,99579,1
108839464,BKK FTE,102122795,67406,1
108891517,neue BKK Netz PNWš,108035451,67513,1
108891528,BKK AKS Netz PNWš,108891573,67501,1
108891539,BKK Mobil Oil PNWš,101520078,67506,1
108891540,BKK Schwester.PNWš,108433099,67508,1
108891551,BKK Linde Netz PNWš,105830517,67504,1
108891562,BKK N-ERGIE PNWš,108723249,67507,1
109905003,KN Knappschaft/RHS,,18701,1
109990508,KN Knappschaft-Ost/RHS,103505006,99701,1
100105006,KN Knappschaft-Ost/BVFG,103505006,99701,1
100705002,KN Knappschaft-Ost/BVFG,103505006,99701,1
101005007,KN Knappschaft-Ost/BVFG,103505006,99701,1
101305000,KN Knappschaft/BVFG,,18701,1
101505002,KN Knappschaft/BVFG,,18701,1
102105000,KN Knappschaft/BVFG,,18701,1
103105002,KN Knappschaft/BVFG,,18701,1
103505006,KN Knappschaft/BVFG,,18701,1
104405007,KN Knappschaft/BVFG,,18701,1
105505001,KN Knappschaft/BVFG,,18701,1
106005008,KN Knappschaft-Ost/BVFG,103505006,99701,1
106205000,KN Knappschaft/BVFG,,18701,1
106305001,KN Knappschaft/BVFG,,18701,1
106405002,KN Knappschaft/BVFG,,18701,1
106505003,KN Knappschaft/BVFG,,18701,1
106905007,KN Knappschaft/BVFG,,18701,1
107405004,KN Knappschaft/BVFG,,18701,1
107705007,KN Knappschaft-Ost/BVFG,103505006,99701,1
107805008,KN Knappschaft/BVFG,,18701,1
108005002,KN Knappschaft/BVFG,,18701,1
108405006,KN Knappschaft/BVFG,,18701,1
109305007,KN Knappschaft/BVFG,,18701,1
109505009,KN Knappschaft/BVFG,,18701,1
109705001,KN Knappschaft/BVFG,,18701,1
109905003,KN Knappschaft/BVFG,,18701,1
109990508,KN Knappschaft-Ost/BVFG,103505006,99701,1
100105006,KN Knappschaft-Ost,103505006,99701,1
100705002,KN Knappschaft-Ost,103505006,99701,1
101005007,KN Knappschaft-Ost,103505006,99701,1
100602359,IKK Potsdam,100602360,79303,1
100602360,IKK Brandenburg u.Be/BVG,,79305,1
100702327,IKK Cottbus,100602360,80301,1
100802339,IKK Frankf./Od.,100602360,81301,1
101002947,IKK gesund plus /BVG,,87301,1
101002958,IKK gesund plus /BVG,,87301,1
101002970,numIKK /BVG,103500693,85303,1
101003005,numIKK/BVG,101002970,85333,1
101102915,IKK Sachsen-Anhalt,101202961,86301,1
101102937,IKK gesund plus /BVG,,87301,1
101202927,IKK gesund plus /BVG,,87301,1
101202961,IKK gesund plus /BVG,,87301,1
101300129,IKK - Innovationskas/BVG,,01310,1
101300130,IKK-Direkt/BVG,101575519,01311,1
101302655,IKK-Direkt/Ost/BVG,101300130,99307,1
101500154,IKK classic HV Hambu/BVG,107202793,02301,1
101900374,IKK S?d-Ost Nieders./BVG,102100620,07301,1
101900443,IKK Helmstedt/BVG,101003005,07306,1
101900535,IKK Peine/BVG,102100620,07303,1
101900615,IKK S?dheide/BVG,102100620,07305,1
102000457,IKK Herzberg/BVG,102100620,08304,1
102000505,IKK Suednieders.-Eic/BVG,102100620,08303,1
102100389,IKK Celle und Harbur/BVG,101003005,09301,1
102100436,IKK Hannover/BVG,102100620,09302,1
102100540,IKK Weserbergland/BVG,103500693,09303,1
102100620,IKK Niedersachsen/BVG,102114819,17301,1
102200460,IKK Hildesheim/BVG,102100620,10301,1
102300472,IKK L?neburg/BVG,102100620,11302,1
102400393,IKK Delmenhorst/BVG,102100620,12301,1
102400510,IKK Weser-Ems/BVG,103170002,12302,1
106301392,IKK Rheinland-Pfalz N/GG,106201379,47302,1
106401348,IKK Westpfalz,106201379,49301,1
106401360,IKK Vorderpfalz,106201379,49302,1
106501383,IKK Rheinland Pfalz T/GG,106201379,50301,1
106801672,IKK Baden-Baden/GG,108001963,56301,1
106801730,IKK Freudenstadt/GG,108001963,56302,1
106901797,IKK Karlsruhe/GG,108001963,52301,1
107001756,IKK Heidelberg/GG,108001963,53301,1
107001825,IKK Mannheim/GG,108001963,53302,1
107101699,IKK Calw-Nagold-Neuen/GG,108001963,54302,1
107101859,IKK Pforzheim-Enzkrei/GG,108001963,54301,1
107202793,IKK classic/GG,,95301,1
107401705,IKK Emmendingen/GG,108001963,57303,1
107401727,IKK Freiburg/GG,108001963,57301,1
107401807,IKK L”rrach/GG,108001963,57302,1
107501784,IKK Rottweil-Tuttling/GG,108001963,58304,1
107501864,IKK Westlicher Bodens/GG,108001963,58303,1
107501900,IKK Hochrhein/GG,108001963,58301,1
107501955,IKK Schwarzwald-Baar/GG,108001963,58302,1
107601843,IKK Ortenau/GG,108001963,59303,1
107702776,IKK Sachsen/GG,107202793,94301,1
107702787,IKK Vogtland/GG,107702776,94302,1
107801878,IKK Bodensee-Oberschw/GG,108001963,62305,1
107801890,IKK Reutlingen-Tuebin/GG,108001963,62301,1
107801947,IKK Ulm/GG,108001963,62306,1
107902723,IKK classic/GG,,95301,1
107902734,IKK Mittelsachsen/GG,107202793,95304,1
107902745,IKK G”rlitz/GG,107202793,95303,1
107902756,IKK Bautzen/GG,107202793,95305,1
108891573,BKK ESSANELLE PNWš,109139915,67505,1
108891584,BKK DEMAG K-M PNWš,104424794,67502,1
108891595,SKD BKK Netz PNWš,108833505,67512,1
108891608,BKK KBA Netz PNWš,108833674,67503,1
108891619,BKK Energie PNWš,102129930,67510,1
108891631,BKK mhplus PNWš,108035612,67511,1
108891653,BKK Hypo VB PNWš,108428980,67515,1
108891664,BKK Allianz PNWš,108432429,67514,1
108891686,BAVARIA BKK Netz PNWš,108891573,67516,1
108891802,Autoclub BKK Netz PNWš,108491740,67519,1
108891960,BKK 24 Netz PNWš,102122660,67520,1
108891971,BKK Junghans+Part. PNWš,108891517,67518,1
108891982,BKK AKZO Nobel Netz PNWš,108833355,67517,1
108892095,Taunus BKK Netz PNWš,107535409,67521,1
108923935,BKK PFA,108932480,68412,1
108928736,KRONES BKK,,68404,1
108932480,Die Aktuelle BKK,109033393,68413,1
108933049,BKK SCHOTT-ROHRGLAS,108591499,68402,1
108933276,BKK NACHTMANN,108932480,68408,1
108933492,BKK BUCHTAL,108532794,68401,1
108933573,BKK Oberpfalz,108729553,68405,1
108933619,BKK Seltmann Vohens.,,68410,1
108933620,BKK Bareuther,,68414,1
108933642,BKK Flachglas WEIDEN,109033393,68403,1
108933653,BKK Seltmann Weiden,108729553,68409,1
108934095,BKK Oberpfalz,108729553,68405,1
108934142,KRONES BKK,,68404,1
108934255,SIEMENS BETRIEBSKRANKENK,108033244,63401,1
108938670,N?nberger BKK Netz MQR,102122660,68508,1
101305000,KN Knappschaft,,18701,1
101505002,KN Knappschaft,,18701,1
102105000,KN Knappschaft,,18701,1
103105002,KN Knappschaft,,18701,1
103505006,KN Knappschaft,,18701,1
104405007,KN Knappschaft,,18701,1
105505001,KN Knappschaft,,18701,1
106005008,KN Knappschaft-Ost,103505006,99701,1
106205000,KN Knappschaft,,18701,1
106305001,KN Knappschaft,,18701,1
106405002,KN Knappschaft,,18701,1
106505003,KN Knappschaft,,18701,1
106905007,KN Knappschaft,,18701,1
107405004,KN Knappschaft,,18701,1
107705007,KN Knappschaft-Ost,103505006,99701,1
107805008,KN Knappschaft,,18701,1
108005002,KN Knappschaft,,18701,1
108405006,KN Knappschaft,,18701,1
109305007,KN Knappschaft,,18701,1
109505009,KN Knappschaft,,18701,1
109705001,KN Knappschaft,,18701,1
109905003,KN Knappschaft,,18701,1
109990508,KN Knappschaft-Ost,103505006,99701,1
100095894,Pandemieimpfung  A/H1N1,,95894,1
103601309,medi-convent GmbH,,02896,1
102400576,IKK Vechta/BVG,102100620,12303,1
102500361,IKK Grafschaft Benth/BVG,102100620,13301,1
102500485,IKK Melle/BVG,102100620,13303,1
102500522,IKK Osnabr?ck-Emslan/BVG,102100620,13304,1
102600567,IKK Stade/BVG,102100620,14301,1
102700557,IKK Rotenburg/BVG,103500693,15301,1
102700580,IKK Nds./Verden/BVG,102100620,15302,1
103100201,IKK gesund plus/BVG,101202961,03301,1
103500693,IKK classic/BVG,107202793,18333,1
103500706,IKK classic/BVG,107202793,18333,1
103500740,IKK Bochum,103501068,18301,1
103500784,IKK Westfalen-Mitte/BVG,103500693,18302,1
103500819,IKK Hagen,103501068,18304,1
103500820,IKK Hamm,103501068,18305,1
103500842,IKK Herne,103501068,18307,1
103500864,IKK S?dwestfalen/BVG,103500693,18308,1
103500886,IKK Soest-Lippstad,103501068,18303,1
103500900,IKK L?denscheid,103501046,18309,1
103500944,IKK Hochsauerland,103501046,18310,1
103500999,IKK Siegen,103501046,18311,1
103501013,IKK Unna,103501068,18315,1
103501024,IKK Ennepe-Ruhr,103501068,18314,1
103501046,IKK S?dwestfalen/BVG,103500693,18308,1
103501068,IKK Westfalen-Mitte/BVG,103500693,18302,1
